"org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/Mean","org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/99thPercentile","org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/OneMinuteRate","org.apache.cassandra.metrics:type=Storage,name=Load/Count"
17084.0,17084.0,0.155760156614281,117415
17084.0,17084.0,0.155760156614281,106831
17084.0,17084.0,0.155760156614281,92994
5779.444444444444,17084.0,0.155760156614281,92994
4245.25,17084.0,0.155760156614281,92994
3425.5945945945946,17084.0,0.155760156614281,92994
3074.66,17084.0,0.155760156614281,92994
3010.5,17084.0,0.155760156614281,92994
3546.46835443038,29521.0,0.155760156614281,92994
3530.2340425531916,29521.0,0.155760156614281,92994
3426.504672897196,17084.0,0.155760156614281,92994
3312.900826446281,17084.0,1.982284725640322,92994
3293.551470588235,17084.0,1.982284725640322,92994
3185.391891891892,17084.0,1.982284725640322,92994
3104.8518518518517,17084.0,1.982284725640322,92994
3063.7386363636365,17084.0,1.982284725640322,92994
2985.910052910053,17084.0,1.982284725640322,92994
2903.5445544554455,14237.0,1.982284725640322,92994
2853.714953271028,14237.0,1.982284725640322,92994
7656.042194092827,105778.0,1.982284725640322,92994
7375.008,105778.0,1.982284725640322,92994
7117.342205323194,105778.0,1.982284725640322,92994
6879.043636363636,105778.0,1.982284725640322,92994
6680.229166666667,105778.0,1.982284725640322,92994
6475.616666666667,88148.0,1.982284725640322,92994
6318.041533546326,88148.0,1.982284725640322,92994
6146.96,88148.0,1.982284725640322,92994
5980.215976331361,88148.0,1.982284725640322,92994
5837.988603988604,88148.0,5.421791331710851,92994
5718.881542699724,88148.0,5.421791331710851,92994
5566.023872679045,88148.0,5.421791331710851,92994
5461.607692307693,88148.0,5.421791331710851,92994
5337.935323383084,88148.0,5.421791331710851,92994
5225.457831325301,88148.0,5.421791331710851,92994
5114.498829039812,88148.0,5.421791331710851,92994
5031.340909090909,88148.0,5.421791331710851,92994
4926.991169977925,88148.0,5.421791331710851,92994
10176.98947368421,152321.0,5.421791331710851,92994
39685.78167641326,454826.0,5.421791331710851,92994
55557.42256214149,943127.0,5.421791331710851,92994
130082.48434925865,1131752.0,5.421791331710851,92994
147532.42617960426,1131752.0,5.421791331710851,92994
154818.55037593984,1131752.0,10.041481827453016,92994
240580.0252631579,1131752.0,10.041481827453016,92994
222317.1296625222,943127.0,10.041481827453016,92994
253865.71615008157,943127.0,10.041481827453016,92994
264562.0331825038,943127.0,10.041481827453016,92994
307142.92005242466,943127.0,10.041481827453016,92994
307142.92005242466,943127.0,10.041481827453016,92994
307142.92005242466,943127.0,16.402629719162633,92994
388482.34686346864,1629722.0,16.402629719162633,92994
388482.34686346864,1629722.0,16.402629719162633,92994
388482.34686346864,1629722.0,16.402629719162633,92994
529135.6871378911,2816159.0,16.402629719162633,92994
529135.6871378911,2816159.0,16.402629719162633,92994
529135.6871378911,2816159.0,16.690259565762062,92994
529135.6871378911,2816159.0,16.690259565762062,92994
628679.1325301204,2816159.0,16.690259565762062,92994
628679.1325301204,2816159.0,16.690259565762062,92994
619227.4226375909,2816159.0,16.690259565762062,92994
601654.9930898321,2816159.0,16.690259565762062,92994
474454.25481481483,2816159.0,16.690259565762062,92994
401553.8056580566,2816159.0,16.690259565762062,92994
379197.66778711486,2816159.0,16.690259565762062,92994
375085.582320442,2816159.0,16.690259565762062,92994
372418.4509051015,2816159.0,30.61130578091813,92994
369989.7754768392,2816159.0,30.61130578091813,92994
367395.69696969696,2816159.0,30.61130578091813,92994
365033.3370967742,2816159.0,30.61130578091813,92994
362699.7270299145,2816159.0,30.61130578091813,92994
360016.6007423118,2816159.0,30.61130578091813,92994
357381.4321052632,2816159.0,30.61130578091813,92994
354776.2016718913,2816159.0,30.61130578091813,92994
352572.1012461059,2816159.0,30.61130578091813,92994
352207.51296680496,2816159.0,30.61130578091813,92994
352207.51296680496,2816159.0,30.61130578091813,92994
339427.11644177913,2816159.0,30.61130578091813,92994
319449.84532204986,2816159.0,30.61130578091813,92994
300348.80291648256,2816159.0,30.61130578091813,92994
284224.777173913,2816159.0,30.61130578091813,92994
269962.13140134973,2816159.0,30.61130578091813,92994
256403.88729739917,2816159.0,40.97264568462645,92994
244319.6987432675,2816159.0,40.97264568462645,92994
233724.73111263735,2816159.0,40.97264568462645,92994
224230.14130434784,2816159.0,40.97264568462645,92994
215482.53892405063,2816159.0,40.97264568462645,92994
207333.2191780822,2816159.0,40.97264568462645,92994
199844.6837782341,2816159.0,40.97264568462645,92994
192405.8170525127,2816159.0,40.97264568462645,92994
185737.50245231608,2816159.0,40.97264568462645,92994
179709.09541381127,2816159.0,40.97264568462645,92994
174280.51622795808,2816159.0,40.97264568462645,92994
168882.883634563,2816159.0,40.97264568462645,92994
163617.97170263788,2816159.0,40.97264568462645,92994
164090.17987804877,2816159.0,40.97264568462645,92994
158810.27344956962,2816159.0,66.54462901646698,92994
176452.06805640712,2816159.0,66.54462901646698,92994
174719.8355504145,2346799.0,66.54462901646698,92994
183435.18549905837,2346799.0,66.54462901646698,92994
187777.61213028827,2346799.0,66.54462901646698,92994
207676.62563741868,2346799.0,66.54462901646698,92994
207686.76400768023,2346799.0,82.12440426607573,92994
217547.05087928975,2346799.0,82.12440426607573,92994
232828.51144527987,2346799.0,82.12440426607573,92994
258412.91119121743,2346799.0,82.12440426607573,92994
262179.2257853403,2346799.0,82.12440426607573,92994
276580.4522548548,2346799.0,82.12440426607573,92994
292577.363987039,2346799.0,85.52056538694985,92994
287717.1682270768,2346799.0,85.52056538694985,92994
302181.4452941177,2346799.0,85.52056538694985,92994
322036.4568381611,2346799.0,85.52056538694985,92994
323909.5614765872,2346799.0,85.52056538694985,92994
344089.8802538787,2346799.0,88.43729993542762,92994
351837.6731781657,2346799.0,88.43729993542762,92994
348291.33807921305,2346799.0,88.43729993542762,92994
328632.541771545,2346799.0,88.43729993542762,92994
308035.55910508765,2346799.0,88.43729993542762,92994
256402.47091664502,2346799.0,133.5772410975403,92994
184168.17392850792,1955666.0,133.5772410975403,92994
177716.1947785051,1629722.0,208.0177107790089,92994
178123.59206904247,1629722.0,208.0177107790089,92994
172201.91917620707,1629722.0,212.15117846556197,92994
197479.43160538937,2346799.0,211.5953929223319,92994
180086.12411040906,2346799.0,211.1959833570703,92994
176524.331507921,2346799.0,211.1959833570703,92994
177575.0085053929,2346799.0,211.1959833570703,92994
164812.269898944,2346799.0,211.1959833570703,92994
166550.13784687218,1955666.0,272.9220164162694,92994
154902.46617654315,1955666.0,272.9220164162694,92994
148406.67966534317,1955666.0,272.9220164162694,92994
147726.9155923591,1955666.0,272.9220164162694,92994
146923.09428665013,1955666.0,272.9220164162694,92994
146108.11041831464,1955666.0,272.9220164162694,92994
145294.99139367018,1955666.0,272.9220164162694,92994
144710.3001843318,1955666.0,272.9220164162694,92994
143946.3544187752,1955666.0,272.9220164162694,92994
143170.3907453841,1629722.0,272.9220164162694,92994
142409.53829410963,1629722.0,272.9220164162694,92994
141631.1993686584,1629722.0,272.9220164162694,92994
140842.74600896862,1629722.0,272.9220164162694,92994
140099.73816851777,1629722.0,315.8164276321869,92994
139321.66542470615,1629722.0,315.8164276321869,92994
138570.59934709722,1629722.0,315.8164276321869,92994
137821.34981572483,1629722.0,315.8164276321869,92994
137098.06188626544,1629722.0,315.8164276321869,92994
136376.73210332103,1629722.0,315.8164276321869,92994
135639.29959846294,1629722.0,315.8164276321869,92994
134922.04955980246,1629722.0,315.8164276321869,92994
134235.32898953216,1629722.0,315.8164276321869,92994
133527.27875053123,1629722.0,315.8164276321869,92994
132904.2366651157,1629722.0,315.8164276321869,92994
127132.18829907752,1629722.0,315.8164276321869,92994
126542.54353253866,1629722.0,315.8164276321869,92994
125958.22506814174,1629722.0,315.8164276321869,92994
125374.68418112907,1629722.0,315.8164276321869,92994
124811.0810993288,1629722.0,315.8164276321869,92994
124214.44851982135,1629722.0,336.9393798061719,92994
123627.5600660845,1629722.0,336.9393798061719,92994
123027.53082553725,1629722.0,336.9393798061719,92994
122427.99984419429,1629722.0,336.9393798061719,92994
121862.96312953127,1629722.0,336.9393798061719,92994
121293.7002122323,1629722.0,336.9393798061719,92994
120739.08288841943,1629722.0,336.9393798061719,92994
120203.35993423066,1629722.0,336.9393798061719,92994
119667.6814236772,1629722.0,336.9393798061719,92994
119127.95449033724,1629722.0,336.9393798061719,92994
118597.34886265043,1629722.0,336.9393798061719,92994
118058.03492170779,1629722.0,336.9393798061719,92994
117523.58894329608,1629722.0,336.9393798061719,92994
116981.56990847533,1629722.0,336.9393798061719,92994
116478.99722170773,1629722.0,336.9393798061719,92994
115980.09128799055,1629722.0,336.9393798061719,92994
115464.94760226188,1629722.0,336.9393798061719,92994
114958.11869859257,1629722.0,341.9974197246815,92994
114443.54317842716,1629722.0,341.9974197246815,92994
113905.1099239406,1629722.0,341.9974197246815,92994
113513.06425739005,1629722.0,341.9974197246815,92994
112912.66361884272,1629722.0,341.9974197246815,92994
112289.00436798003,1629722.0,341.9974197246815,92994
111691.64472225917,1629722.0,341.9974197246815,92994
111120.07440239923,1629722.0,341.9974197246815,92994
110486.86608199956,1629722.0,341.9974197246815,92994
109913.06394765539,1629722.0,341.9974197246815,92994
109419.4910764688,1629722.0,341.9974197246815,92994
104636.43678113192,1629722.0,341.9974197246815,92994
104203.32467747272,1629722.0,341.9974197246815,92994
103684.55410186785,1629722.0,341.9974197246815,92994
103175.39730625947,1629722.0,341.9974197246815,92994
102688.18778520208,1629722.0,341.9974197246815,92994
102180.96635180606,1629722.0,360.899126413733,92994
101670.353541465,1629722.0,360.899126413733,92994
101109.50146404075,1629722.0,360.899126413733,92994
100597.97892972585,1629722.0,360.899126413733,92994
100130.65607498908,1629722.0,360.899126413733,92994
99671.53902111172,1629722.0,360.899126413733,92994
99197.42363078376,1629722.0,360.899126413733,92994
98716.33021416546,1629722.0,360.899126413733,92994
98262.62131722525,1629722.0,360.899126413733,92994
97794.55619764194,1629722.0,360.899126413733,92994
97350.05370034359,1629722.0,360.899126413733,92994
96919.89588377724,1629722.0,360.899126413733,92994
96490.5945821855,1629722.0,360.899126413733,92994
96079.36820450303,1629722.0,360.899126413733,92994
95627.92746644422,1629722.0,360.899126413733,92994
95180.74221668742,1358102.0,360.899126413733,92994
94769.66950967499,1358102.0,360.899126413733,92994
94240.27194948816,1358102.0,364.24933528886567,92994
93823.51859703935,1358102.0,364.24933528886567,92994
93390.33599881534,1358102.0,364.24933528886567,92994
92981.49635117204,1358102.0,364.24933528886567,92994
92569.5005870698,1358102.0,364.24933528886567,92994
92154.24837460736,1358102.0,364.24933528886567,92994
91766.35766503001,1358102.0,364.24933528886567,92994
91364.71343737553,1358102.0,364.24933528886567,92994
90950.43039936564,1358102.0,364.24933528886567,92994
90559.2983312399,1358102.0,364.24933528886567,92994
89347.93056932445,1358102.0,364.24933528886567,92994
86943.87494401763,1358102.0,364.24933528886567,92994
86589.63292963256,1358102.0,364.24933528886567,92994
86279.64543807473,1358102.0,364.24933528886567,92994
85939.89281579843,1358102.0,364.24933528886567,92994
85605.65373397544,1358102.0,364.24933528886567,92994
85259.61167967034,1358102.0,381.4198503945864,92994
84933.70489872822,1358102.0,381.4198503945864,92994
84590.31229057767,1358102.0,381.4198503945864,92994
84252.44214917404,1358102.0,381.4198503945864,92994
83920.02173840784,1358102.0,381.4198503945864,92994
83582.17793299787,1358102.0,381.4198503945864,92994
83263.8219291014,1358102.0,381.4198503945864,92994
82940.05610116603,1358102.0,381.4198503945864,92994
82537.44005752385,1358102.0,381.4198503945864,92994
82192.1870924921,1358102.0,381.4198503945864,92994
81803.90822194591,1358102.0,381.4198503945864,92994
81422.40358883131,1358102.0,381.4198503945864,92994
81041.55171086563,1358102.0,381.4198503945864,92994
80658.14969738758,1358102.0,381.4198503945864,92994
80293.46411957599,1358102.0,381.4198503945864,92994
79917.09703616561,1358102.0,381.4198503945864,92994
79550.17039359371,1358102.0,382.42570362033786,92994
79248.72035970952,1358102.0,382.42570362033786,92994
78867.76167296963,1358102.0,382.42570362033786,92994
78501.74635709761,1358102.0,382.42570362033786,92994
78142.13424586394,1358102.0,382.42570362033786,92994
77794.2370014771,1358102.0,382.42570362033786,92994
77441.32530784782,1358102.0,382.42570362033786,92994
77083.24175904584,1358102.0,382.42570362033786,92994
76739.50103798667,1358102.0,382.42570362033786,92994
76393.1903346264,1358102.0,382.42570362033786,92994
76074.6745008845,1358102.0,382.42570362033786,92994
73305.03460989948,1358102.0,382.42570362033786,92994
72836.51017728169,1358102.0,382.42570362033786,92994
72326.9771136426,1358102.0,393.7773415949637,92994
71826.22299829642,1358102.0,393.7773415949637,92994
71345.46306385571,1358102.0,393.7773415949637,92994
70876.72870588236,1358102.0,393.7773415949637,92994
70676.60075077089,1358102.0,393.7773415949637,92994
70379.48214524095,1358102.0,393.7773415949637,92994
70113.51786961003,1358102.0,393.7773415949637,92994
69845.39780103325,1358102.0,393.7773415949637,92994
69559.09910296154,1358102.0,393.7773415949637,92994
69288.80618881808,1358102.0,393.7773415949637,92994
69031.36387734397,1358102.0,386.98292850449445,92994
68771.67457781835,1358102.0,386.98292850449445,92994
68509.38736076381,1358102.0,386.98292850449445,92994
68231.77263906857,1358102.0,386.98292850449445,92994
67969.55603878741,1358102.0,386.98292850449445,92994
67703.29337397721,1358102.0,386.98292850449445,92994
67447.4332108039,1358102.0,386.98292850449445,92994
67199.52735494555,1358102.0,386.98292850449445,92994
66951.69479695431,1358102.0,386.98292850449445,92994
66693.22064214385,1358102.0,386.98292850449445,92994
66072.85199471016,1358102.0,386.98292850449445,92994
65945.95959670027,1358102.0,386.98292850449445,92994
63360.51567232514,1358102.0,386.98292850449445,92994
63112.87182095626,1358102.0,386.98292850449445,92994
62721.745147238194,1358102.0,386.98292850449445,92994
62449.38408160433,1358102.0,401.05647649114985,92994
62193.899557736164,1358102.0,401.05647649114985,92994
61934.42429038362,1358102.0,401.05647649114985,92994
61673.196505652624,1358102.0,401.05647649114985,92994
61426.17960353475,1358102.0,401.05647649114985,92994
61175.11141313581,1358102.0,401.05647649114985,92994
60928.204960747156,1358102.0,401.05647649114985,92994
60699.73092870386,1358102.0,401.05647649114985,92994
60457.041529577655,1358102.0,401.05647649114985,92994
60200.66381414006,1358102.0,401.05647649114985,92994
59961.76291783193,1131752.0,401.05647649114985,92994
59724.86072885234,1131752.0,401.05647649114985,92994
59495.877819983485,1131752.0,401.05647649114985,92994
59260.84741915321,1131752.0,401.05647649114985,92994
59029.694082181006,1131752.0,401.05647649114985,92994
58783.50251239885,1131752.0,401.05647649114985,92994
58544.56493907393,1131752.0,401.05647649114985,92994
58311.41355987055,1131752.0,401.0359697631661,92994
58081.57503867973,1131752.0,401.0359697631661,92994
57868.540494540786,1131752.0,401.0359697631661,92994
57639.60765687968,1131752.0,401.0359697631661,92994
57417.5097964255,1131752.0,401.0359697631661,92994
57200.75874325611,1131752.0,401.0359697631661,92994
56981.910220339516,1131752.0,401.0359697631661,92994
56761.39026387052,1131752.0,401.0359697631661,92994
56537.133695038574,1131752.0,401.0359697631661,92994
56320.14329449252,1131752.0,401.0359697631661,92994
56150.59843034663,1131752.0,401.0359697631661,92994
54373.08011941019,1131752.0,401.0359697631661,92994
54077.727997841015,1131752.0,401.0359697631661,92994
53825.16610462861,1131752.0,401.0359697631661,92994
53749.23871318409,1131752.0,412.57868030722227,92994
53538.2691253595,1131752.0,412.57868030722227,92994
53333.96734074823,1131752.0,412.57868030722227,92994
53124.64342542549,1131752.0,412.57868030722227,92994
52920.12325285896,1131752.0,412.57868030722227,92994
52729.65078624734,1131752.0,412.57868030722227,92994
52519.872353839004,1131752.0,412.57868030722227,92994
52322.05374495935,1131752.0,412.57868030722227,92994
52119.284848883915,1131752.0,412.57868030722227,92994
51916.22492211838,1131752.0,412.57868030722227,92994
51718.17772914353,1131752.0,412.57868030722227,92994
