"org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/Mean","org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/99thPercentile","org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/OneMinuteRate","org.apache.cassandra.metrics:type=Storage,name=Load/Count"
14237.0,14237.0,0.12130613194252672,117409
14237.0,14237.0,0.12130613194252672,106825
14237.0,14237.0,0.12130613194252672,93013
4901.111111111111,14237.0,0.12130613194252672,93013
3672.608695652174,14237.0,0.12130613194252672,93013
3077.1944444444443,14237.0,0.12130613194252672,93013
4794.944444444444,42510.0,0.12130613194252672,93013
4279.477611940299,42510.0,0.12130613194252672,93013
3920.2375,42510.0,0.12130613194252672,93013
3836.1684210526314,42510.0,0.12130613194252672,93013
3718.2616822429904,29521.0,0.12130613194252672,93013
3619.8512396694214,29521.0,0.12130613194252672,93013
3519.140740740741,29521.0,0.12130613194252672,93013
3383.5374149659865,29521.0,2.4303190049036343,93013
3296.9875,29521.0,2.4303190049036343,93013
3220.8554913294797,29521.0,2.4303190049036343,93013
3119.5806451612902,29521.0,2.4303190049036343,93013
3036.9899497487436,29521.0,2.4303190049036343,93013
2957.0283018867926,20501.0,2.4303190049036343,93013
2915.6339285714284,20501.0,2.4303190049036343,93013
2871.2447257383965,20501.0,2.4303190049036343,93013
2822.336,20501.0,2.4303190049036343,93013
2793.2813688212927,20501.0,2.4303190049036343,93013
2731.0254545454545,20501.0,2.4303190049036343,93013
2714.8200692041523,20501.0,2.4303190049036343,93013
2716.9501661129566,14237.0,2.4303190049036343,93013
2701.7987220447285,14237.0,2.4303190049036343,93013
2649.7446153846154,14237.0,2.4303190049036343,93013
2620.097633136095,14237.0,2.4303190049036343,93013
2629.4114285714286,14237.0,2.4303190049036343,93013
2601.4325068870526,14237.0,2.4303190049036343,93013
2569.608,14237.0,5.8180116508354,93013
2574.8917525773195,14237.0,5.8180116508354,93013
2536.255,11864.0,5.8180116508354,93013
2510.8523002421307,11864.0,5.8180116508354,93013
