"org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/99thPercentile","org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/OneMinuteRate","org.apache.cassandra.metrics:type=Storage,name=Load/Count","org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/Mean"
0.0,0.013896690244560328,117434,3000.5
0.0,0.013896690244560328,122872,2812.464285714286
0.0,0.013896690244560328,113876,4660.761904761905
8239.0,0.013896690244560328,93025,4249.392857142857
8239.0,0.013896690244560328,93025,3846.5652173913045
8239.0,0.013896690244560328,93025,3550.1585365853657
29521.0,0.013896690244560328,93025,3470.0833333333335
29521.0,0.013896690244560328,93025,3311.2454545454543
29521.0,0.013896690244560328,93025,3195.0806451612902
29521.0,0.013896690244560328,93025,3135.5255474452556
29521.0,0.013896690244560328,93025,3013.3557046979868
29521.0,0.013896690244560328,93025,2954.760736196319
29521.0,0.013896690244560328,93025,2918.785310734463
29521.0,2.1236130260272064,93025,2857.2251308900522
29521.0,2.1236130260272064,93025,2795.2758620689656
29521.0,2.1236130260272064,93025,2764.8611111111113
29521.0,2.1236130260272064,93025,2753.3991228070176
29521.0,2.1236130260272064,93025,2714.738589211618
17084.0,2.1236130260272064,93025,2669.509881422925
17084.0,2.1236130260272064,93025,2637.377358490566
17084.0,2.1236130260272064,93025,2583.820143884892
17084.0,2.1236130260272064,93025,2576.185567010309
17084.0,2.1236130260272064,93025,2600.6666666666665
17084.0,2.1236130260272064,93025,2555.5619047619048
17084.0,2.1236130260272064,93025,2509.2743902439024
17084.0,2.1236130260272064,93025,2476.9529411764706
17084.0,2.1236130260272064,93025,2468.1473087818695
17084.0,2.1236130260272064,93025,2502.2321981424147
17084.0,2.1236130260272064,93025,2503.3898809523807
17084.0,2.1236130260272064,93025,2483.242074927954
17084.0,2.1236130260272064,93025,2439.661111111111
17084.0,5.567810762184995,93025,2441.2258064516127
17084.0,5.567810762184995,93025,2414.433766233766
17084.0,5.567810762184995,93025,2406.0854271356784
17084.0,5.567810762184995,93025,2375.7303921568628
17084.0,5.567810762184995,93025,21063.932608695653
17084.0,5.567810762184995,93025,33778.43866943867
17084.0,5.567810762184995,93025,69268.67984934087
11864.0,5.567810762184995,93025,83224.27933884297
182785.0,5.567810762184995,93025,118487.68741542625
454826.0,5.567810762184995,93025,132243.196801968
545791.0,5.567810762184995,93025,146183.84396355352
545791.0,5.567810762184995,93025,158729.0032327586
545791.0,5.567810762184995,93025,162101.16064638784
545791.0,5.567810762184995,93025,160145.23849765258
545791.0,13.310085135418635,93025,158226.4879406308
545791.0,13.310085135418635,93025,156494.63211009174
545791.0,13.310085135418635,93025,154663.1051677244
545791.0,13.310085135418635,93025,195603.73580034424
545791.0,13.310085135418635,93025,195616.89136760426
545791.0,13.310085135418635,93025,297432.2118408881
545791.0,13.310085135418635,93025,356330.96463306807
1358102.0,13.310085135418635,93025,356330.96463306807
2346799.0,17.5869025898439,93025,356330.96463306807
2816159.0,17.5869025898439,93025,356330.96463306807
2816159.0,17.5869025898439,93025,424042.016088061
2816159.0,17.5869025898439,93025,424042.016088061
2816159.0,17.5869025898439,93025,425654.2646370023
2816159.0,17.779843205829394,93025,367563.8415193189
2816159.0,17.779843205829394,93025,327303.36662946426
2816159.0,17.779843205829394,93025,307324.34707724425
2346799.0,17.779843205829394,93025,305418.03319502075
2346799.0,17.779843205829394,93025,303379.3158165894
2346799.0,17.779843205829394,93025,301367.12333674514
2346799.0,17.779843205829394,93025,299685.9419847328
2346799.0,17.779843205829394,93025,297722.8301314459
2346799.0,17.779843205829394,93025,295933.8733668342
2346799.0,17.779843205829394,93025,294039.8407079646
