"org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/99thPercentile","org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/OneMinuteRate","org.apache.cassandra.metrics:type=Storage,name=Load/Count","org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/Mean"
0.0,0.02941929347859539,117459,4897.125
0.0,0.02941929347859539,117459,3608.409090909091
0.0,0.027067056647322566,106874,3150.9444444444443
0.0,0.027067056647322566,93029,4158.196078431372
11864.0,0.027067056647322566,93029,4477.623188405797
11864.0,0.027067056647322566,93029,4078.855421686747
11864.0,0.027067056647322566,93029,3975.6907216494847
29521.0,0.027067056647322566,93029,3844.4324324324325
42510.0,0.027067056647322566,93029,3679.0
42510.0,0.027067056647322566,93029,3608.3211678832117
42510.0,0.027067056647322566,93029,41519.17261904762
29521.0,0.027067056647322566,93029,38803.60773480663
29521.0,0.027067056647322566,93029,36163.446153846155
29521.0,0.027067056647322566,93029,34019.033653846156
379022.0,0.027067056647322566,93029,32144.298642533937
379022.0,0.027067056647322566,93029,29116.703703703704
379022.0,2.967268435929727,93029,27349.158415841583
379022.0,2.967268435929727,93029,25829.511627906977
379022.0,2.967268435929727,93029,24435.22807017544
379022.0,2.967268435929727,93029,23266.87966804979
379022.0,2.967268435929727,93029,22196.283464566928
379022.0,2.967268435929727,93029,21232.23595505618
379022.0,2.967268435929727,93029,20308.275
379022.0,2.967268435929727,93029,19552.12671232877
379022.0,2.967268435929727,93029,18898.19344262295
379022.0,2.967268435929727,93029,18200.64779874214
379022.0,2.967268435929727,93029,17594.47432024169
379022.0,2.967268435929727,93029,18952.75568181818
379022.0,2.967268435929727,93029,18371.076923076922
379022.0,2.967268435929727,93029,17841.952127659573
379022.0,2.967268435929727,93029,17347.384020618556
379022.0,2.967268435929727,93029,16840.50124688279
379022.0,2.967268435929727,93029,31281.866822429907
379022.0,6.344011209937621,93029,50907.5321888412
379022.0,6.344011209937621,93029,92920.2108433735
379022.0,6.344011209937621,93029,148722.7080291971
379022.0,6.344011209937621,93029,203900.2590361446
379022.0,6.344011209937621,93029,209068.76396648044
943127.0,6.344011209937621,93029,212138.33012048193
943127.0,6.344011209937621,93029,246485.73140954494
943127.0,6.344011209937621,93029,246485.73140954494
943127.0,6.344011209937621,93029,336347.99579390115
943127.0,12.776916890223662,93029,336347.99579390115
943127.0,12.776916890223662,93029,406813.22277722275
943127.0,12.776916890223662,93029,406813.22277722275
1955666.0,12.776916890223662,93029,406813.22277722275
1955666.0,12.776916890223662,93029,466909.5876089061
1955666.0,14.569767626081163,93029,499105.6003805899
1955666.0,14.569767626081163,93029,500446.50397275825
1955666.0,14.569767626081163,93029,514550.2110091743
2346799.0,14.569767626081163,93029,422850.0903954802
2346799.0,14.569767626081163,93029,366066.46555183944
2346799.0,14.569767626081163,93029,311012.3834628191
2346799.0,14.569767626081163,93029,308792.9785123967
2346799.0,14.569767626081163,93029,306602.97757111595
2346799.0,25.04636655679364,93029,304280.1601520087
2346799.0,25.04636655679364,93029,302316.2718446602
2346799.0,25.04636655679364,93029,300217.6502410284
2346799.0,25.04636655679364,93029,298148.185106383
2346799.0,25.04636655679364,93029,296108.00792393024
2346799.0,25.04636655679364,93029,293942.5317252229
2346799.0,25.04636655679364,93029,292111.5502866076
2346799.0,25.04636655679364,93029,290301.5986535474
2346799.0,25.04636655679364,93029,288367.45318930043
2346799.0,25.04636655679364,93029,286603.6247443763
2346799.0,25.04636655679364,93029,284718.28491620114
2346799.0,25.04636655679364,93029,282857.5232088799
2346799.0,25.04636655679364,93029,281022.2175438597
2346799.0,25.04636655679364,93029,279208.8839641434
2346799.0,25.04636655679364,93029,277419.38990598713
2346799.0,25.04636655679364,93029,275652.75516224187
2346799.0,25.04636655679364,93029,273908.5095261358
2346799.0,25.04636655679364,93029,273642.3421181064
2346799.0,30.68752361877336,93029,273642.3421181064
2346799.0,30.68752361877336,93029,263233.06006569683
2346799.0,30.68752361877336,93029,249169.92140319716
2346799.0,30.68752361877336,93029,236629.92721918385
2346799.0,30.68752361877336,93029,224403.05577689243
2346799.0,30.68752361877336,93029,213739.41122913506
2346799.0,30.68752361877336,93029,203754.15582067968
2346799.0,30.68752361877336,93029,194470.16281476372
2346799.0,30.68752361877336,93029,185821.11927512355
2346799.0,30.68752361877336,93029,178301.76264222502
2346799.0,30.68752361877336,93029,171316.52550091073
2346799.0,30.68752361877336,93029,164958.23670368205
2346799.0,30.68752361877336,93029,159278.70916784203
2346799.0,30.68752361877336,93029,154064.174304419
2346799.0,30.68752361877336,93029,148756.41232227487
2346799.0,49.99779504215607,93029,143732.25737538148
2346799.0,49.99779504215607,93029,139308.8437654017
2346799.0,49.99779504215607,93029,134809.22026221693
2346799.0,49.99779504215607,93029,131222.56877754582
2346799.0,49.99779504215607,93029,130019.26333682008
2346799.0,49.99779504215607,93029,126656.83378881987
2346799.0,49.99779504215607,93029,122705.48339749759
1955666.0,49.99779504215607,93029,161628.18992077466
1955666.0,49.99779504215607,93029,167775.7106010929
1955666.0,49.99779504215607,93029,172531.55447048612
1955666.0,49.99779504215607,93029,185857.27868150684
1955666.0,73.21707333249572,93029,211487.735944794
1955666.0,73.21707333249572,93029,225310.91732359162
1955666.0,73.21707333249572,93029,239469.41313320826
1955666.0,73.21707333249572,93029,239469.41313320826
1955666.0,73.21707333249572,93029,250799.97102526002
1955666.0,79.06845707333532,93029,273606.07395264116
1955666.0,79.06845707333532,93029,285189.47726459004
1955666.0,79.06845707333532,93029,285189.47726459004
1955666.0,79.06845707333532,93029,318481.485497372
1955666.0,79.06845707333532,93029,326750.8697708258
1955666.0,79.06845707333532,93029,343010.8241223497
1955666.0,79.06845707333532,93029,347479.25943556614
1955666.0,83.5724785628702,93029,347479.25943556614
1955666.0,83.5724785628702,93029,350906.0395786786
1955666.0,83.5724785628702,93029,336577.33278688526
1955666.0,83.5724785628702,93029,288815.55467171717
1955666.0,83.5724785628702,93029,324379.8049204439
1955666.0,89.3794545533973,93029,300378.35423462605
1955666.0,89.3794545533973,93029,240672.33363970587
1955666.0,89.3794545533973,93029,262734.44661423017
3379391.0,122.32279844932593,93029,264708.78487326246
3379391.0,122.32279844932593,93029,225504.3805180337
3379391.0,122.32279844932593,93029,206972.5573780955
4055269.0,156.2884086995215,93029,189795.99701473577
3379391.0,167.15529954061142,93029,163867.67832666266
3379391.0,167.15529954061142,93029,162524.00793866566
3379391.0,167.15529954061142,93029,155343.0984699288
3379391.0,239.26282047928444,93029,153224.6871126414
3379391.0,239.26282047928444,93029,152360.1981805732
3379391.0,239.26282047928444,93029,151505.4658107188
2346799.0,239.26282047928444,93029,150675.0895240859
2346799.0,239.26282047928444,93029,149889.60158768343
2346799.0,301.38328746410576,93029,149176.5189849174
2346799.0,301.38328746410576,93029,148920.9809282539
2346799.0,301.38328746410576,93029,148527.023016574
2346799.0,301.38328746410576,93029,147627.3260005164
2346799.0,301.38328746410576,93029,146267.0199017702
2346799.0,301.38328746410576,93029,145445.32766953247
2346799.0,301.38328746410576,93029,144359.4443098051
2346799.0,301.38328746410576,93029,143509.16056012848
2346799.0,301.38328746410576,93029,142682.9749001996
2346799.0,301.38328746410576,93029,141922.02327774468
2346799.0,301.38328746410576,93029,140735.53526256213
2346799.0,301.38328746410576,93029,139255.16780288273
2346799.0,301.38328746410576,93029,138449.7589078234
2346799.0,301.38328746410576,93029,137833.00057834113
2346799.0,303.95919357363204,93029,135075.6350955173
2346799.0,303.95919357363204,93029,136184.77808026285
2346799.0,303.95919357363204,93029,135395.73224451704
2346799.0,303.95919357363204,93029,134647.3596287703
2346799.0,306.1052659632733,93029,133888.13126932128
2346799.0,306.1052659632733,93029,133113.66133027524
2346799.0,306.1052659632733,93029,132372.06513707066
2346799.0,306.1052659632733,93029,131650.29132643802
2346799.0,306.1052659632733,93029,130925.36279153697
2346799.0,306.1052659632733,93029,130184.7341437158
2346799.0,306.1052659632733,93029,129457.8505352364
2346799.0,306.1052659632733,93029,128773.47648624667
2346799.0,306.1052659632733,93029,128096.5753309797
2346799.0,306.1052659632733,93029,127426.43121158911
2346799.0,306.1052659632733,93029,126752.61640904724
2346799.0,306.1052659632733,93029,126209.15729653882
2346799.0,319.1296097769805,93029,125481.09295512672
2346799.0,319.1296097769805,93029,124960.73896735355
2346799.0,319.1296097769805,93029,122640.46014361025
2346799.0,319.1296097769805,93029,118639.61618603833
2346799.0,319.1296097769805,93029,118005.95920598137
2346799.0,319.1296097769805,93029,117389.8611691023
2346799.0,319.1296097769805,93029,116785.18817064728
2346799.0,319.1296097769805,93029,116286.00555747027
2346799.0,319.1296097769805,93029,115702.58774110588
2346799.0,319.1296097769805,93029,115090.47226604135
2346799.0,319.1296097769805,93029,114499.73016074988
2346799.0,319.1296097769805,93029,113924.43224880786
2346799.0,319.1296097769805,93029,113354.94042070789
2346799.0,319.1296097769805,93029,112772.81951464016
2346799.0,319.1296097769805,93029,112215.01529445991
2346799.0,319.1296097769805,93029,111658.25196427095
2346799.0,338.5164717623184,93029,111111.29228047075
2346799.0,338.5164717623184,93029,110561.08675892565
2346799.0,338.5164717623184,93029,109998.79820118757
2346799.0,338.5164717623184,93029,109406.47722436927
2346799.0,338.5164717623184,93029,108845.08505766987
2346799.0,338.5164717623184,93029,108293.25442668042
2346799.0,338.5164717623184,93029,107737.7851126598
2346799.0,338.5164717623184,93029,107215.03488767869
2346799.0,338.5164717623184,93029,106683.91220049106
2346799.0,338.5164717623184,93029,106167.08378970427
2346799.0,338.5164717623184,93029,105673.18767295597
2346799.0,338.5164717623184,93029,105139.71988152845
2346799.0,338.5164717623184,93029,104629.08123702781
