"org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/Mean","org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/99thPercentile","org.apache.cassandra.metrics:type=ClientRequest,scope=Write,name=Latency/OneMinuteRate","org.apache.cassandra.metrics:type=Storage,name=Load/Count"
14237.0,14237.0,0.155760156614281,117435
14237.0,14237.0,0.155760156614281,106850
14237.0,14237.0,0.155760156614281,93025
5661.666666666667,14237.0,0.155760156614281,93025
3906.0833333333335,14237.0,0.49511083774573533,93025
3195.7837837837837,14237.0,0.49511083774573533,93025
2970.6666666666665,14237.0,0.49511083774573533,93025
4205.692307692308,42510.0,0.49511083774573533,93025
3862.9358974358975,42510.0,0.49511083774573533,93025
3685.296703296703,42510.0,0.49511083774573533,93025
3668.1603773584907,24601.0,0.49511083774573533,93025
3549.8166666666666,24601.0,0.49511083774573533,93025
69799.43636363637,654949.0,0.49511083774573533,93025
64894.011235955055,654949.0,0.49511083774573533,93025
60644.219895287955,654949.0,0.49511083774573533,93025
57148.50738916256,654949.0,0.49511083774573533,93025
53582.93548387097,654949.0,0.49511083774573533,93025
50471.02597402597,654949.0,0.49511083774573533,93025
47875.12295081967,654949.0,0.49511083774573533,93025
45739.89453125,654949.0,4.053525302570861,93025
43785.19402985075,654949.0,4.053525302570861,93025
41825.380782918146,654949.0,4.053525302570861,93025
40222.94880546075,654949.0,4.053525302570861,93025
38625.2614379085,654949.0,4.053525302570861,93025
37136.06896551724,654949.0,4.053525302570861,93025
35850.69486404834,654949.0,4.053525302570861,93025
34565.776162790695,654949.0,4.053525302570861,93025
33486.95505617977,654949.0,4.053525302570861,93025
32360.756097560974,654949.0,4.053525302570861,93025
31405.98687664042,654949.0,4.053525302570861,93025
30432.05076142132,654949.0,4.053525302570861,93025
29499.35135135135,654949.0,4.053525302570861,93025
28710.05,654949.0,4.053525302570861,93025
27901.272517321016,654949.0,4.053525302570861,93025
27196.155056179774,654949.0,4.053525302570861,93025
31381.477083333335,654949.0,4.053525302570861,93025
34821.8090349076,654949.0,7.551300294907304,93025
52467.435546875,545791.0,7.551300294907304,93025
87151.77592592593,785939.0,7.551300294907304,93025
141282.70588235295,785939.0,7.551300294907304,93025
